Search_method Problem Max_evals Run Score
Our-Hill-Climber knapPI_13_20_1000_4 1000 24 9045
Our-Hill-Climber knapPI_13_20_1000_4 1000 25 9045
Our-Hill-Climber knapPI_13_20_1000_4 1000 26 9045
Our-Hill-Climber knapPI_13_20_1000_4 1000 27 9045
Our-Hill-Climber knapPI_13_20_1000_4 1000 28 9045
Our-Hill-Climber knapPI_13_20_1000_4 1000 29 9045
Our-Hill-Climber knapPI_16_20_1000_4 1000 0 13613
Our-Hill-Climber knapPI_16_20_1000_4 1000 1 12204
Our-Hill-Climber knapPI_16_20_1000_4 1000 2 14780
Our-Hill-Climber knapPI_16_20_1000_4 1000 3 13648
Our-Hill-Climber knapPI_16_20_1000_4 1000 4 14454
Our-Hill-Climber knapPI_16_20_1000_4 1000 5 13893
Our-Hill-Climber knapPI_16_20_1000_4 1000 6 13098
Our-Hill-Climber knapPI_16_20_1000_4 1000 7 14310
Our-Hill-Climber knapPI_16_20_1000_4 1000 8 15086
Our-Hill-Climber knapPI_16_20_1000_4 1000 9 13703
Our-Hill-Climber knapPI_16_20_1000_4 1000 10 14454
Our-Hill-Climber knapPI_16_20_1000_4 1000 11 13702
Our-Hill-Climber knapPI_16_20_1000_4 1000 12 14583
Our-Hill-Climber knapPI_16_20_1000_4 1000 13 14039
Our-Hill-Climber knapPI_16_20_1000_4 1000 14 13477
Our-Hill-Climber knapPI_16_20_1000_4 1000 15 14935
Our-Hill-Climber knapPI_16_20_1000_4 1000 16 14008
Our-Hill-Climber knapPI_16_20_1000_4 1000 17 13123
Our-Hill-Climber knapPI_16_20_1000_4 1000 18 14769
Our-Hill-Climber knapPI_16_20_1000_4 1000 19 14614
Our-Hill-Climber knapPI_16_20_1000_4 1000 20 12411
Our-Hill-Climber knapPI_16_20_1000_4 1000 21 14935
Our-Hill-Climber knapPI_16_20_1000_4 1000 22 13310
Our-Hill-Climber knapPI_16_20_1000_4 1000 23 13720
Our-Hill-Climber knapPI_16_20_1000_4 1000 24 14585
Our-Hill-Climber knapPI_16_20_1000_4 1000 25 14321
Our-Hill-Climber knapPI_16_20_1000_4 1000 26 13853
Our-Hill-Climber knapPI_16_20_1000_4 1000 27 13702
Our-Hill-Climber knapPI_16_20_1000_4 1000 28 14643
Our-Hill-Climber knapPI_16_20_1000_4 1000 29 14471
Our-Hill-Climber knapPI_11_200_1000_4 1000 0 115140
Our-Hill-Climber knapPI_11_200_1000_4 1000 1 115460
Our-Hill-Climber knapPI_11_200_1000_4 1000 2 112960
Our-Hill-Climber knapPI_11_200_1000_4 1000 3 119060
Our-Hill-Climber knapPI_11_200_1000_4 1000 4 115320
Our-Hill-Climber knapPI_11_200_1000_4 1000 5 116220
Our-Hill-Climber knapPI_11_200_1000_4 1000 6 114500
Our-Hill-Climber knapPI_11_200_1000_4 1000 7 113140
Our-Hill-Climber knapPI_11_200_1000_4 1000 8 115420
Our-Hill-Climber knapPI_11_200_1000_4 1000 9 113760
Our-Hill-Climber knapPI_11_200_1000_4 1000 10 115180
Our-Hill-Climber knapPI_11_200_1000_4 1000 11 114200
Our-Hill-Climber knapPI_11_200_1000_4 1000 12 111740
Our-Hill-Climber knapPI_11_200_1000_4 1000 13 112860
Our-Hill-Climber knapPI_11_200_1000_4 1000 14 113780
Our-Hill-Climber knapPI_11_200_1000_4 1000 15 115560
Our-Hill-Climber knapPI_11_200_1000_4 1000 16 114720
Our-Hill-Climber knapPI_11_200_1000_4 1000 17 117300
Our-Hill-Climber knapPI_11_200_1000_4 1000 18 114940
Our-Hill-Climber knapPI_11_200_1000_4 1000 19 108560
Our-Hill-Climber knapPI_11_200_1000_4 1000 20 113580
Our-Hill-Climber knapPI_11_200_1000_4 1000 21 114020
Our-Hill-Climber knapPI_11_200_1000_4 1000 22 114020
Our-Hill-Climber knapPI_11_200_1000_4 1000 23 113020
Our-Hill-Climber knapPI_11_200_1000_4 1000 24 114580
Our-Hill-Climber knapPI_11_200_1000_4 1000 25 115300
Our-Hill-Climber knapPI_11_200_1000_4 1000 26 115120
Our-Hill-Climber knapPI_11_200_1000_4 1000 27 114620
Our-Hill-Climber knapPI_11_200_1000_4 1000 28 111600
Our-Hill-Climber knapPI_11_200_1000_4 1000 29 115360
Our-Hill-Climber knapPI_13_200_1000_4 1000 0 88422
Our-Hill-Climber knapPI_13_200_1000_4 1000 1 90299
Our-Hill-Climber knapPI_13_200_1000_4 1000 2 89117
Our-Hill-Climber knapPI_13_200_1000_4 1000 3 88173
Our-Hill-Climber knapPI_13_200_1000_4 1000 4 87303
Our-Hill-Climber knapPI_13_200_1000_4 1000 5 89089
Our-Hill-Climber knapPI_13_200_1000_4 1000 6 89792
Our-Hill-Climber knapPI_13_200_1000_4 1000 7 87712
Our-Hill-Climber knapPI_13_200_1000_4 1000 8 88733
Our-Hill-Climber knapPI_13_200_1000_4 1000 9 89125
Our-Hill-Climber knapPI_13_200_1000_4 1000 10 87853
Our-Hill-Climber knapPI_13_200_1000_4 1000 11 90165
Our-Hill-Climber knapPI_13_200_1000_4 1000 12 88965
Our-Hill-Climber knapPI_13_200_1000_4 1000 13 88760
Our-Hill-Climber knapPI_13_200_1000_4 1000 14 90379
Our-Hill-Climber knapPI_13_200_1000_4 1000 15 88520
Our-Hill-Climber knapPI_13_200_1000_4 1000 16 88875
Our-Hill-Climber knapPI_13_200_1000_4 1000 17 88938
Our-Hill-Climber knapPI_13_200_1000_4 1000 18 89979
Our-Hill-Climber knapPI_13_200_1000_4 1000 19 89366
Our-Hill-Climber knapPI_13_200_1000_4 1000 20 89027
Our-Hill-Climber knapPI_13_200_1000_4 1000 21 89730
Our-Hill-Climber knapPI_13_200_1000_4 1000 22 88992
Our-Hill-Climber knapPI_13_200_1000_4 1000 23 89258
Our-Hill-Climber knapPI_13_200_1000_4 1000 24 87792
Our-Hill-Climber knapPI_13_200_1000_4 1000 25 89081
Our-Hill-Climber knapPI_13_200_1000_4 1000 26 89721
Our-Hill-Climber knapPI_13_200_1000_4 1000 27 90068
Our-Hill-Climber knapPI_13_200_1000_4 1000 28 88590
Our-Hill-Climber knapPI_13_200_1000_4 1000 29 88414
Our-Hill-Climber knapPI_16_200_1000_4 1000 0 78395
Our-Hill-Climber knapPI_16_200_1000_4 1000 1 95738
Our-Hill-Climber knapPI_16_200_1000_4 1000 2 100982
Our-Hill-Climber knapPI_16_200_1000_4 1000 3 73947
Our-Hill-Climber knapPI_16_200_1000_4 1000 4 102317
Our-Hill-Climber knapPI_16_200_1000_4 1000 5 94862
Our-Hill-Climber knapPI_16_200_1000_4 1000 6 101960
Our-Hill-Climber knapPI_16_200_1000_4 1000 7 87671
Our-Hill-Climber knapPI_16_200_1000_4 1000 8 102064
Our-Hill-Climber knapPI_16_200_1000_4 1000 9 104123
Our-Hill-Climber knapPI_16_200_1000_4 1000 10 70311
Our-Hill-Climber knapPI_16_200_1000_4 1000 11 115174
Our-Hill-Climber knapPI_16_200_1000_4 1000 12 98233
Our-Hill-Climber knapPI_16_200_1000_4 1000 13 96173
Our-Hill-Climber knapPI_16_200_1000_4 1000 14 96400
Our-Hill-Climber knapPI_16_200_1000_4 1000 15 100575
Our-Hill-Climber knapPI_16_200_1000_4 1000 16 95525
Our-Hill-Climber knapPI_16_200_1000_4 1000 17 97246
Our-Hill-Climber knapPI_16_200_1000_4 1000 18 86637
Our-Hill-Climber knapPI_16_200_1000_4 1000 19 82947
Our-Hill-Climber knapPI_16_200_1000_4 1000 20 99975
Our-Hill-Climber knapPI_16_200_1000_4 1000 21 108567
Our-Hill-Climber knapPI_16_200_1000_4 1000 22 83301
Our-Hill-Climber knapPI_16_200_1000_4 1000 23 81555
Our-Hill-Climber knapPI_16_200_1000_4 1000 24 103842
Our-Hill-Climber knapPI_16_200_1000_4 1000 25 104430
Our-Hill-Climber knapPI_16_200_1000_4 1000 26 94619
Our-Hill-Climber knapPI_16_200_1000_4 1000 27 95554
Our-Hill-Climber knapPI_16_200_1000_4 1000 28 107242
Our-Hill-Climber knapPI_16_200_1000_4 1000 29 91230
